2012-07-30T17:29 38645 354680
2012-07-30T14:19 38618 354629
2012-07-29T10:04 38313 353138
2012-07-29T08:15 38341 352821
2012-07-29T07:41 38338 352768
2012-07-26T21:45 38069 352214
2012-07-26T18:11 38081 352197
2012-07-26T16:10 38047 351815
2012-07-26T07:43 37870 351423
2012-07-25T20:55 37852 351391
2012-07-25T19:30 37852 351389
2012-07-22T14:29 38077 349677
2012-07-19T15:50 37565 348252
2012-07-15T18:37 36146 345200
2012-07-15T13:38 36077 344839
2012-07-13T20:34 35847 343947
2012-07-12T15:40 35373 342247
2012-07-12T13:15 35372 342237
2012-07-11T13:37 35036 332607
2012-07-10T10:48 34811 330916
2012-07-09T13:33 34739 330597
2012-07-08T08:16 34670 330463
2012-07-07T21:05 34654 330089
2012-07-04T09:11 34616 329771
2012-07-03T19:12 34566 329611
2012-07-03T15:13 34525 329510
2012-07-02T18:16 34379 329055
2012-07-02T10:05 34225 328248
2012-07-02T06:40 34170 327806
2012-07-01T21:04 34131 327649
2012-07-01T18:25 34060 327517
2012-06-20T17:27 32673 315687
2012-06-20T09:49 32656 315644
2012-06-19T20:11 32640 315572
2012-06-18T14:47 32507 314666
2012-06-18T13:08 32460 314124
2012-06-18T10:11 32444 313852
2012-06-17T19:47 32307 313455
2012-06-10T19:37 32352 310092
2012-06-10T18:49 32352 310090
2012-06-06T19:32 32216 308449
2012-06-06T14:19 32215 308289
2012-06-06T10:36 32215 308274
2012-06-06T09:13 32204 308235
2012-06-05T19:42 32136 308095
2012-06-05T15:00 32121 308064
2012-06-04T13:12 31821 307035
2012-06-04T10:57 31818 307030
2012-06-04T10:10 31741 306676
2012-05-31T15:47 31543 306000
2012-05-31T08:16 31542 305997
2012-05-30T19:10 31679 305722
2012-05-24T12:32 31628 305539
2012-05-24T09:12 31614 305520
2012-05-23T17:40 31647 305416
2012-05-23T16:02 31644 305353
2012-05-23T13:49 31595 305111
2012-05-23T09:31 31516 304823
2012-05-22T10:18 31248 304093
2012-05-18T06:52 31146 303532
2012-05-17T17:16 31085 303115
2012-05-17T12:59 30979 302771
2012-05-16T16:41 31497 301088
2012-05-16T14:31 31486 301039
2012-05-15T18:15 31443 300153
2012-05-15T12:42 31422 300077
2012-05-15T11:17 31422 300075
2012-05-15T10:20 31412 300041
2012-05-15T09:45 31411 300028
2012-05-15T09:07 31404 299999
2012-05-14T16:39 31415 299916
2012-04-09T23:19 30168 249479
2012-04-09T20:49 30135 249310
2012-04-09T07:27 30088 248824
2012-04-09T04:37 30058 248772
2012-04-08T21:34 30628 246671
2012-04-08T18:39 30588 246604
2012-04-06T19:03 30547 246517
2012-04-06T00:12 30529 246392
2012-04-05T21:11 30518 246085
2012-04-05T20:04 30503 245972
2012-04-05T06:16 30496 245929
2012-04-04T23:17 30511 245902
2012-04-04T20:50 30507 245842
2012-04-04T02:52 30505 245836
2012-04-04T01:53 30496 245819
2012-04-03T19:32 30471 245734
2012-04-03T05:45 30467 245711
2012-03-31T09:18 30499 243588
2012-03-31T08:08 30492 243547
2012-03-31T07:18 30485 243526
2012-03-31T06:14 30476 243491
2012-03-31T05:14 30471 243470
2012-03-31T01:36 30400 243226
2012-03-31T00:47 30401 243223
2012-03-30T23:53 30350 243094
2012-03-30T21:41 30324 243016
2012-03-30T19:39 30276 242367
2012-03-30T06:18 30268 242355
2012-03-29T23:57 29984 241735
2012-03-29T20:39 29799 241276
2012-03-29T05:26 29782 241143
2012-03-28T05:57 29749 241083
2012-03-28T03:03 29728 241060
2012-03-27T22:30 29730 241004
2012-03-27T19:32 29696 240949
2012-03-27T08:26 29691 240772
2012-03-27T05:57 29722 239060
2012-03-27T02:15 29709 239026
2012-03-27T00:45 29701 238891
2012-03-26T21:43 29666 238775
2012-03-24T06:00 29642 238687
2012-03-23T06:52 29590 238524
2012-03-22T07:09 29530 238084
2012-03-22T05:42 29519 237961
2012-03-21T21:37 29143 236762
2012-03-21T06:42 29023 236370
2012-03-21T00:43 28915 236150
2012-03-20T08:47 28898 234934
2012-03-20T06:01 28898 234929
2012-03-19T07:12 28864 234869
2012-03-18T22:07 28835 234657
2012-03-17T18:24 28734 234475
2012-03-17T07:26 28671 234374
2012-03-17T06:42 28670 234368
2012-03-17T05:46 28663 234327
2012-03-16T09:16 28588 233292
2012-03-16T06:57 28485 233004
2012-03-16T00:12 28369 232737
2012-03-15T07:46 28351 232711
2012-03-15T05:21 28166 232064
2012-03-14T18:43 28064 231787
2012-03-14T06:56 28049 231753
2012-03-13T21:33 27953 231409
2012-03-13T08:30 27922 231214
2012-03-13T05:35 27809 231084
2012-03-12T22:01 27808 230849
2012-03-12T07:59 27775 230767
2012-03-11T18:19 27676 230343
2012-03-10T04:14 27666 230142
2012-03-10T03:42 27656 230119
2012-03-08T00:05 26678 225613
2012-03-06T05:15 26633 225261
2012-03-05T20:22 26615 225214
2012-03-03T04:44 26578 225096
2012-03-02T21:50 26559 225033
2012-03-01T22:35 26543 224897
2012-02-29T03:37 26718 219683
2012-02-23T06:01 26729 219068
2012-02-23T04:25 26724 219059
2012-02-23T00:13 26721 219043
2012-02-21T05:30 26689 218709
2012-02-21T04:55 26683 218695
2012-02-21T03:51 26678 218674
2012-02-18T05:40 26760 218293
2012-02-18T04:34 26729 218241
2012-02-18T04:20 26718 218229
2012-02-18T03:40 26689 218174
2012-02-17T22:58 26540 217621
2012-02-17T05:39 26450 217409
2012-02-17T05:05 26451 217404
2012-02-17T04:05 26413 217357
2012-02-16T22:52 26394 217299
2012-02-15T04:05 26326 217110
2012-02-13T06:33 26274 216953
2012-02-13T04:49 26331 215234
2012-02-13T02:09 26265 214748
2012-02-12T20:51 26361 213756
2012-02-12T20:11 26359 213750
2012-02-12T18:18 26328 213634
2012-02-11T20:58 26253 212852
2012-02-11T06:23 26127 212277
2012-02-11T03:24 26122 212265
2012-02-10T06:35 26113 208708
2012-02-10T01:02 25983 208294
2012-02-09T18:55 25973 207595
2012-02-09T16:09 25987 207549
2012-02-09T06:18 25987 207545
2012-02-09T04:53 25958 207454
2012-02-09T02:58 25845 207151
2012-02-08T23:39 25807 207024
2012-02-08T19:38 25706 206627
2012-02-08T07:48 25730 206237
